20,Victor Harris,24,fs,3,1,186,11-May,Virginia Tech,2/16/86,1,0,Philadelphia Eagles / 5th / 157th pick / 2009,was,2010
92,Albert Haynesworth,29,,8,0,320,6-Jun,Tennessee,6/17/81,8,0,Tennessee Titans / 1st / 15th pick / 2002,was,2010
74,Stephon Heyer,26,lt,12,5,319,6-Jun,Maryland,1/16/84,3,2,,was,2010
75,Artis Hicks,32,RG,15,10,320,4-Jun,Memphis,11/28/78,7,4,,was,2010
91,Vonnie Holliday,35,de,15,2,290,5-Jun,North Carolina,12/11/75,12,2,Green Bay Packers / 1st / 19th pick / 1998,was,2010
48,Chris Horton,26,,7,0,212,Jun-00,UCLA,12/29/84,2,0,Washington Redskins / 7th / 249th pick / 2008,was,2010
50,Rob Jackson,25,,2,0,259,4-Jun,Kansas St.,11/3/85,2,0,Washington Redskins / 7th / 242nd pick / 2008,was,2010
90,Jeremy Jarmon,23,,5,0,278,3-Jun,Kentucky,11/20/87,1,0,Washington Redskins / 3rd / 2009åÊSupp,was,2010
27,Larry Johnson,31,,2,0,228,1-Jun,Penn St.,11/19/79,7,0,Kansas City Chiefs / 1st / 27th pick / 2003,was,2010
,Joe Joseph,25,,1,0,300,2-Jun,Miami (FL),10/20/85,Rook,0,,was,2010
96,Ma'ake Kemoeatu,31,NT,14,12,335,5-Jun,Utah,1/10/79,8,6,,was,2010
30,LaRon Landry,26,SS,9,9,214,1-Jun,LSU,10/14/84,3,4,Washington Redskins / 1st / 6th pick / 2007,was,2010
78,Kory Lichtensteiger,25,LG,16,14,296,3-Jun,Bowling Green,3/22/85,2,5,Denver Broncos / 4th / 108th pick / 2008,was,2010
52,Rocky McIntosh,28,LB,15,15,235,2-Jun,Miami (FL),11/15/82,4,8,Washington Redskins / 2nd / 35th pick / 2006,was,2010
5,Donovan McNabb,34,QB,13,13,240,2-Jun,Syracuse,11/25/76,11,8,Philadelphia Eagles / 1st / 2nd pick / 1999,was,2010
,Will Montgomery,27,rg,13,6,300,3-Jun,Virginia Tech,2/13/83,4,3,Carolina Panthers / 7th / 234th pick / 2006,was,2010
41,Kareem Moore,26,FS,12,11,213,11-May,Nicholls St.,8/13/84,2,5,Washington Redskins / 6th / 180th pick / 2008,was,2010
89,Santana Moss,31,WR,16,16,185,10-May,Miami (FL),6/1/79,9,7,New York Jets / 1st / 16th pick / 2001,was,2010
98,Brian Orakpo*,24,ROLB,15,15,255,3-Jun,Texas,7/31/86,1,10,Washington Redskins / 1st / 13th pick / 2009,was,2010
1,Sam Paulescu,26,,3,0,194,Jun-00,Oregon St.,4/18/84,3,0,,was,2010
82,Logan Paulsen,23,,11,0,264,5-Jun,UCLA,2/26/87,Rook,0,,was,2010
26,Clinton Portis,29,rb,5,5,205,11-May,Miami (FL),9/1/81,8,1,Denver Broncos / 2nd / 51st pick / 2002,was,2010
,Casey Rabach,33,C,16,16,301,4-Jun,Wisconsin,9/24/77,8,6,Baltimore Ravens / 3rd / 92nd pick / 2001,was,2010
,Sha'reff Rashad,24,,1,0,198,Jun-00,Central Florida,10/6/86,Rook,0,,was,2010
56,Perry Riley,22,,8,0,238,1-Jun,LSU,5/3/88,Rook,1,Washington Redskins / 4th / 103rd pick / 2010,was,2010
22,Carlos Rogers,29,RCB,12,12,199,Jun-00,Auburn,7/2/81,5,5,Washington Redskins / 1st / 9th pick / 2005,was,2010
32,Anderson Russell,23,,2,0,205,Jun-00,Ohio St.,5/30/87,Rook,0,,was,2010
72,Darrion Scott,29,,2,0,289,3-Jun,Ohio St.,10/25/81,6,0,Minnesota Vikings / 3rd / 88th pick / 2004,was,2010
45,Mike Sellers,35,fb,16,8,260,3-Jun,Walla Walla CC (WA),7/21/75,12,1,,was,2010
29,Chad Simpson,25,,3,0,216,9-May,Morgan St.,8/22/85,2,0,,was,2010
17,Hunter Smith,33,P,9,0,209,2-Jun,Notre Dame,8/9/77,11,0,Indianapolis Colts / 7th / 210th pick / 1999,was,2010
57,Nick Sundberg,23,,16,0,245,Jun-00,California,7/29/87,Rook,1,,was,2010
81,Devin Thomas,24,,4,0,215,2-Jun,Michigan St.,11/15/86,2,0,Washington Redskins / 2nd / 34th pick / 2008,was,2010
46,Ryan Torain,24,RB,10,8,213,Jun-00,Arizona St.,8/10/86,2,4,Denver Broncos / 5th / 139th pick / 2008,was,2010
34,Byron Westbrook,25,,16,0,194,10-May,Salisbury,12/26/85,1,1,,was,2010
35,Keiland Williams,24,rb,15,3,225,11-May,LSU,8/14/86,Rook,3,,was,2010
87,Roydell Williams,29,,16,0,192,1-Jun,Tulane,3/14/81,5,1,Tennessee Titans / 4th / 136th pick / 2005,was,2010
71,Trent Williams,22,LT,14,13,315,5-Jun,Oklahoma,7/19/88,Rook,6,Washington Redskins / 1st / 4th pick / 2010,was,2010
95,Chris Wilson,28,,16,0,240,4-Jun,Northwood College,7/10/82,3,1,,was,2010
36,Darrel Young,23,,16,0,248,11-May,Villanova,4/8/87,Rook,0,,was,2010
97,Lorenzo Alexander,28,,16,0,300,1-Jun,California,5/31/83,4,1,,was,2011
88,David Anderson,28,,4,0,195,10-May,Colorado St.,7/28/83,5,1,Houston Texans / 7th / 251st pick / 2006,was,2011
13,Anthony Armstrong,28,wr,14,2,175,11-May,West Texas A&M,3/29/83,1,1,,was,2011
20,O.J. Atogwe,30,FS,13,8,203,11-May,Stanford,6/23/81,6,4,St. Louis Rams / 3rd / 66th pick / 2005,was,2011
18,Terrence Austin,23,,13,0,175,11-May,UCLA,8/25/88,1,1,Washington Redskins / 7th / 219th pick / 2010,was,2011
93,Kentwan Balmer,25,,3,0,298,5-Jun,North Carolina,10/15/86,3,0,San Francisco 49ers / 1st / 29th pick / 2008,was,2011
16,Brandon Banks,24,,16,0,150,7-May,Kansas St.,12/21/87,1,0,,was,2011
22,Kevin Barnes,25,de,15,1,180,Jun-00,Maryland,9/15/86,2,2,Washington Redskins / 3rd / 80th pick / 2009,was,2011
12,John Beck,30,qb,4,3,215,2-Jun,BYU,8/21/81,4,2,Miami Dolphins / 2nd / 40th pick / 2007,was,2011
72,Stephen Bowen,27,DE,16,16,300,5-Jun,Hofstra,3/28/84,5,7,,was,2011
77,Jammal Brown,30,RT,12,12,313,6-Jun,Oklahoma,3/30/81,6,6,New Orleans Saints / 1st / 13th pick / 2005,was,2011
31,Phillip Buchanon,31,,1,0,185,10-May,Miami (FL),9/19/80,9,0,Oakland Raiders / 1st / 17th pick / 2002,was,2011
86,Dominique Byrd,27,,2,0,255,2-Jun,USC,2/7/84,5,0,St. Louis Rams / 3rd / 93rd pick / 2006,was,2011
94,Adam Carriker,27,DE,16,15,296,6-Jun,Nebraska,5/6/84,4,6,St. Louis Rams / 1st / 13th pick / 2007,was,2011
66,Chris Chester,28,RG,16,16,300,3-Jun,Oklahoma,1/12/83,5,7,Baltimore Ravens / 2nd / 56th pick / 2006,was,2011
40,Tashard Choice,27,,1,0,210,9-May,"Oklahoma,Georgia Tech",11/20/84,3,0,Dallas Cowboys / 4th / 122nd pick / 2008,was,2011
96,Barry Cofield,27,NT,16,16,305,3-Jun,Northwestern,3/19/84,5,7,New York Giants / 4th / 124th pick / 2006,was,2011
58,Erik Cook,24,c,6,2,320,6-Jun,New Mexico,7/5/87,Rook,1,Washington Redskins / 7th / 229th pick / 2010,was,2011
47,Chris Cooley,29,te,5,5,252,3-Jun,Utah St.,7/11/82,7,0,Washington Redskins / 3rd / 81st pick / 2004,was,2011
83,Fred Davis,25,TE,12,12,250,3-Jun,USC,1/15/86,3,6,Washington Redskins / 2nd / 48th pick / 2008,was,2011
37,Reed Doughty,29,ss,16,11,208,1-Jun,Northern Colorado,11/4/82,5,4,Washington Redskins / 6th / 173rd pick / 2006,was,2011
59,London Fletcher*,36,MLB,16,16,245,10-May,John Carroll,5/19/75,13,12,,was,2011
51,Keyaron Fox,29,,13,0,220,3-Jun,Georgia Tech,1/24/82,7,1,Kansas City Chiefs / 3rd / 93rd pick / 2004,was,2011
10,Jabar Gaffney,31,WR,16,15,205,1-Jun,Florida,12/1/80,9,7,Houston Texans / 2nd / 33rd pick / 2002,was,2011
4,Graham Gano,24,K,16,0,192,Jun-00,Florida St.,4/9/87,2,1,,was,2011
64,Kedric Golston,28,,9,0,301,4-Jun,Georgia,5/30/83,5,0,Washington Redskins / 6th / 196th pick / 2006,was,2011
24,DeJon Gomes,22,fs,15,5,208,Jun-00,Nebraska,11/17/89,Rook,2,Washington Redskins / 5th / 146th pick / 2011,was,2011
8,Rex Grossman,31,QB,13,13,222,1-Jun,Florida,8/23/80,8,6,Chicago Bears / 1st / 22nd pick / 2003,was,2011
23,DeAngelo Hall,28,LCB,16,16,197,10-May,Virginia Tech,11/19/83,7,6,Atlanta Falcons / 1st / 8th pick / 2004,was,2011
85,Leonard Hankerson,23,wr,4,2,205,1-Jun,Miami (FL),5/7/88,Rook,1,Washington Redskins / 3rd / 79th pick / 2011,was,2011
26,Roy Helu,23,rb,15,5,216,Jun-00,Nebraska,12/7/88,Rook,6,Washington Redskins / 4th / 105th pick / 2011,was,2011
25,Tim Hightower,25,rb,5,5,226,Jun-00,Richmond,5/23/86,3,2,Arizona Cardinals / 5th / 149th pick / 2008,was,2011
79,Maurice Hurt,24,LG,8,8,319,3-Jun,Florida,9/8/87,Rook,4,Washington Redskins / 7th / 217th pick / 2011,was,2011
50,Rob Jackson,26,,16,0,259,4-Jun,Kansas St.,11/3/85,3,1,Washington Redskins / 7th / 242nd pick / 2008,was,2011
53,Ryan Kerrigan,23,LOLB,16,16,255,3-Jun,Purdue,8/16/88,Rook,7,Washington Redskins / 1st / 16th pick / 2011,was,2011
30,LaRon Landry,27,SS,8,8,214,1-Jun,LSU,10/14/84,4,3,Washington Redskins / 1st / 6th pick / 2007,was,2011
78,Kory Lichtensteiger,26,lg,5,5,296,3-Jun,Bowling Green,3/22/85,3,2,Denver Broncos / 4th / 108th pick / 2008,was,2011
74,Sean Locklear,30,lt,8,4,301,4-Jun,North Carolina St.,5/29/81,7,3,Seattle Seahawks / 3rd / 84th pick / 2004,was,2011
52,Rocky McIntosh,29,LB,15,8,235,2-Jun,Miami (FL),11/15/82,5,4,Washington Redskins / 2nd / 35th pick / 2006,was,2011
63,Will Montgomery,28,C,16,16,300,3-Jun,Virginia Tech,2/13/83,5,7,Carolina Panthers / 7th / 234th pick / 2006,was,2011
89,Santana Moss,32,WR,12,12,185,10-May,Miami (FL),6/1/79,10,4,New York Jets / 1st / 16th pick / 2001,was,2011
87,Rob Myers,25,,1,0,290,4-Jun,Utah St.,4/9/86,2,0,,was,2011
66,Chris Neild,24,,16,0,313,2-Jun,West Virginia,12/1/87,Rook,1,Washington Redskins / 7th / 253rd pick / 2011,was,2011
98,Brian Orakpo,25,ROLB,16,16,255,3-Jun,Texas,7/31/86,2,7,Washington Redskins / 1st / 13th pick / 2009,was,2011
84,Niles Paul,22,wr,13,2,225,1-Jun,Nebraska,8/9/89,Rook,0,Washington Redskins / 5th / 155th pick / 2011,was,2011
82,Logan Paulsen,24,te,16,6,264,5-Jun,UCLA,2/26/87,1,1,,was,2011
74,Tyler Polumbus,26,rt,5,4,302,7-Jun,Colorado,4/10/85,3,2,,was,2011
80,Richard Quinn,25,,1,0,260,3-Jun,North Carolina,9/6/86,2,0,Denver Broncos / 2nd / 64th pick / 2009,was,2011
56,Perry Riley,23,LB,16,8,238,1-Jun,LSU,5/3/88,1,4,Washington Redskins / 4th / 103rd pick / 2010,was,2011
6,Saverio Rocca,38,P,16,0,265,5-Jun,none,11/20/73,4,2,,was,2011
35,Evan Royster,24,rb,6,2,218,Jun-00,Penn St.,11/26/87,Rook,2,Washington Redskins / 6th / 177th pick / 2011,was,2011
72,Darrion Scott,30,,7,0,289,3-Jun,Ohio St.,10/25/81,7,0,Minnesota Vikings / 3rd / 88th pick / 2004,was,2011
45,Mike Sellers,36,,12,0,260,3-Jun,Walla Walla CC (WA),7/21/75,13,0,,was,2011
69,Willie Smith,25,lt,4,3,290,6-Jun,East Carolina,11/13/86,Rook,1,,was,2011
18,Donte' Stallworth,31,,11,0,197,Jun-00,Tennessee,11/10/80,9,2,New Orleans Saints / 1st / 13th pick / 2002,was,2011
57,Nick Sundberg,24,,16,0,245,Jun-00,California,7/29/87,1,1,,was,2011
32,Brandyn Thompson,22,,6,0,189,9-May,Boise St.,10/30/89,Rook,1,Washington Redskins / 7th / 213th pick / 2011,was,2011
46,Ryan Torain,25,rb,8,4,213,Jun-00,Arizona St.,8/10/86,3,1,Denver Broncos / 5th / 139th pick / 2008,was,2011
34,Byron Westbrook,26,,15,0,194,10-May,Salisbury,12/26/85,2,1,,was,2011
55,Markus White,24,,2,0,266,3-Jun,Florida St.,11/25/87,Rook,0,Washington Redskins / 7th / 224th pick / 2011,was,2011
71,Trent Williams,23,LT,10,10,315,5-Jun,Oklahoma,7/19/88,1,5,Washington Redskins / 1st / 4th pick / 2010,was,2011
26,Josh Wilson,26,RCB,16,16,189,9-May,Maryland,3/11/85,4,6,Seattle Seahawks / 2nd / 55th pick / 2007,was,2011
36,Darrel Young,24,FB,13,8,248,11-May,Villanova,4/8/87,1,1,,was,2011
58,Mario Addison,25,,5,0,239,2-Jun,Troy,9/6/87,1,0,,was,2012
97,Lorenzo Alexander*,29,,16,0,300,1-Jun,California,5/31/83,5,4,,was,2012
92,Chris Baker,25,,14,0,298,2-Jun,Hampton,10/8/87,3,0,,was,2012
16,Brandon Banks,25,,12,0,150,7-May,Kansas St.,12/21/87,2,0,,was,2012
48,Jordan Bernstine,23,,1,0,205,11-May,Iowa,5/31/89,Rook,0,Washington Redskins / 7th / 217th pick / 2012,was,2012
60,Jordan Black,32,,14,0,314,5-Jun,Notre Dame,1/28/80,8,0,Kansas City Chiefs / 5th / 153rd pick / 2003,was,2012
72,Stephen Bowen,28,DE,16,16,300,5-Jun,Hofstra,3/28/84,6,6,,was,2012
19,Dezmon Briscoe,23,,7,0,200,3-Jun,Kansas,8/31/89,2,0,Cincinnati Bengals / 6th / 191st pick / 2010,was,2012
30,Crezdon Butler,25,,2,0,183,Jun-00,Clemson,5/26/87,2,0,Pittsburgh Steelers / 5th / 164th pick / 2010,was,2012
94,Adam Carriker,28,de,2,2,296,6-Jun,Nebraska,5/6/84,5,1,St. Louis Rams / 1st / 13th pick / 2007,was,2012
66,Chris Chester,29,RG,16,16,300,3-Jun,Oklahoma,1/12/83,6,10,Baltimore Ravens / 2nd / 56th pick / 2006,was,2012
96,Barry Cofield,28,NT,16,16,305,3-Jun,Northwestern,3/19/84,6,6,New York Giants / 4th / 124th pick / 2006,was,2012
47,Chris Cooley,30,te,9,2,252,3-Jun,Utah St.,7/11/82,8,0,Washington Redskins / 3rd / 81st pick / 2004,was,2012
12,Kirk Cousins,24,qb,3,1,214,3-Jun,Michigan St.,8/19/88,Rook,2,Washington Redskins / 4th / 102nd pick / 2012,was,2012
39,Richard Crawford,22,,10,0,192,0-0,SMU,8/1/90,Rook,1,Washington Redskins / 7th / 213th pick / 2012,was,2012
5,Billy Cundiff,32,,5,0,201,1-Jun,Drake,3/30/80,10,-1,,was,2012
83,Fred Davis,26,te,7,7,250,3-Jun,USC,1/15/86,4,3,Washington Redskins / 2nd / 48th pick / 2008,was,2012
37,Reed Doughty,30,SS,16,10,208,1-Jun,Northern Colorado,11/4/82,6,3,Washington Redskins / 6th / 173rd pick / 2006,was,2012
59,London Fletcher*,37,MLB,16,16,245,10-May,John Carroll,5/19/75,14,12,,was,2012
2,Kai Forbath,25,K,11,0,191,11-May,UCLA,9/2/87,1,3,,was,2012
88,Pierre Garcon,26,WR,10,10,210,Jun-00,Mount Union,8/8/86,4,7,Indianapolis Colts / 6th / 205th pick / 2008,was,2012
64,Kedric Golston,29,,16,0,301,4-Jun,Georgia,5/30/83,6,0,Washington Redskins / 6th / 196th pick / 2006,was,2012
24,DeJon Gomes,23,ss,15,3,208,Jun-00,Nebraska,11/17/89,1,2,Washington Redskins / 5th / 146th pick / 2011,was,2012
25,Ryan Grant,30,,1,0,218,1-Jun,Notre Dame,12/9/82,5,0,,was,2012
20,Cedric Griffin,30,cb,9,2,190,Jun-00,Texas,11/11/82,6,1,Minnesota Vikings / 2nd / 48th pick / 2006,was,2012
10,Robert Griffin*,22,QB,15,15,220,2-Jun,Baylor,2/12/90,Rook,18,Washington Redskins / 1st / 2nd pick / 2012,was,2012
23,DeAngelo Hall,29,LCB,16,16,197,10-May,Virginia Tech,11/19/83,8,6,Atlanta Falcons / 1st / 8th pick / 2004,was,2012
85,Leonard Hankerson,24,wr,16,5,205,1-Jun,Miami (FL),5/7/88,1,6,Washington Redskins / 3rd / 79th pick / 2011,was,2012
29,Roy Helu,24,,3,0,216,Jun-00,Nebraska,12/7/88,1,0,Washington Redskins / 4th / 105th pick / 2011,was,2012
79,Maurice Hurt,25,rt,13,1,319,3-Jun,Florida,9/8/87,1,2,Washington Redskins / 7th / 217th pick / 2011,was,2012
50,Rob Jackson,27,ROLB,16,14,259,4-Jun,Kansas St.,11/3/85,4,7,Washington Redskins / 7th / 242nd pick / 2008,was,2012
99,Jarvis Jenkins,24,DE,16,14,309,4-Jun,Clemson,4/24/88,1,5,Washington Redskins / 2nd / 41st pick / 2011,was,2012
30,D.J. Johnson,27,,7,0,192,1-Jun,Jackson St.,11/7/85,3,0,,was,2012
25,David Jones,27,,5,0,196,Jun-00,Wingate,9/19/85,5,0,New Orleans Saints / 5th / 145th pick / 2007,was,2012
53,Bryan Kehl,28,,5,0,234,2-Jun,BYU,6/16/84,4,0,New York Giants / 4th / 123rd pick / 2008,was,2012
91,Ryan Kerrigan*,24,LOLB,16,16,255,3-Jun,Purdue,8/16/88,1,9,Washington Redskins / 1st / 16th pick / 2011,was,2012
67,Josh LeRibeus,23,,5,0,316,3-Jun,SMU,2/2/89,Rook,1,Washington Redskins / 3rd / 71st pick / 2012,was,2012
78,Kory Lichtensteiger,27,LG,16,16,296,3-Jun,Bowling Green,3/22/85,4,10,Denver Broncos / 4th / 108th pick / 2008,was,2012
31,Brandon Meriweather,28,ss,1,1,195,11-May,Miami (FL),1/14/84,5,0,New England Patriots / 1st / 24th pick / 2007,was,2012
63,Will Montgomery,29,C,16,16,300,3-Jun,Virginia Tech,2/13/83,6,10,Carolina Panthers / 7th / 234th pick / 2006,was,2012
15,Josh Morgan,27,WR,16,15,218,Jun-00,Virginia Tech,6/20/85,4,6,San Francisco 49ers / 6th / 174th pick / 2008,was,2012
46,Alfred Morris,24,RB,16,16,219,9-May,Florida Atlantic,12/12/88,Rook,13,Washington Redskins / 6th / 173rd pick / 2012,was,2012
89,Santana Moss,33,wr,16,1,185,10-May,Miami (FL),6/1/79,11,6,New York Jets / 1st / 16th pick / 2001,was,2012
55,Roddrick Muckelroy,26,,2,2,236,2-Jun,Texas,10/27/86,2,1,Cincinnati Bengals / 4th / 131st pick / 2010,was,2012
45,Jerome Murphy,25,,5,0,191,1-Jun,South Florida,1/13/87,2,0,St. Louis Rams / 3rd / 65th pick / 2010,was,2012
98,Brian Orakpo,26,rolb,2,2,255,3-Jun,Texas,7/31/86,3,1,Washington Redskins / 1st / 13th pick / 2009,was,2012
84,Niles Paul,23,te,16,4,225,1-Jun,Nebraska,8/9/89,1,2,Washington Redskins / 5th / 155th pick / 2011,was,2012
82,Logan Paulsen,25,TE,16,10,264,5-Jun,UCLA,2/26/87,2,3,,was,2012
74,Tyler Polumbus,27,RT,15,15,302,7-Jun,Colorado,4/10/85,4,9,,was,2012
32,Jordan Pugh,24,,13,0,191,11-May,Texas A&M,1/29/88,2,1,Carolina Panthers / 6th / 202nd pick / 2010,was,2012
56,Perry Riley,24,LB,16,16,238,1-Jun,LSU,5/3/88,2,7,Washington Redskins / 4th / 103rd pick / 2010,was,2012
11,Aldrick Robinson,24,wr,15,2,184,10-May,SMU,9/24/88,1,3,Washington Redskins / 6th / 178th pick / 2011,was,2012
52,Keenan Robinson,23,,11,0,240,3-Jun,Texas,7/7/89,Rook,1,Washington Redskins / 4th / 119th pick / 2012,was,2012
6,Saverio Rocca,39,P,16,0,265,5-Jun,none,11/20/73,5,1,,was,2012
22,Evan Royster,25,,16,0,218,Jun-00,Penn St.,11/26/87,1,2,Washington Redskins / 6th / 177th pick / 2011,was,2012
54,Justin Snow,36,,8,0,240,3-Jun,Baylor,12/21/76,12,0,,was,2012
58,Vic So'oto,25,,1,1,263,3-Jun,BYU,1/1/87,1,0,,was,2012
57,Nick Sundberg,25,,8,0,245,Jun-00,California,7/29/87,2,0,,was,2012
55,Markus White,25,,1,0,266,3-Jun,Florida St.,11/25/87,1,0,Washington Redskins / 7th / 224th pick / 2011,was,2012
25,Keiland Williams,26,,9,0,225,11-May,LSU,8/14/86,2,0,,was,2012
41,Madieu Williams,31,FS,16,16,193,1-Jun,"Towson,Maryland",10/18/81,8,5,Cincinnati Bengals / 2nd / 56th pick / 2004,was,2012
71,Trent Williams*,24,LT,16,16,315,5-Jun,Oklahoma,7/19/88,2,13,Washington Redskins / 1st / 4th pick / 2010,was,2012
51,Chris Wilson,30,,16,0,240,4-Jun,Northwood College,7/10/82,5,1,,was,2012
26,Josh Wilson,27,RCB,16,16,189,9-May,Maryland,3/11/85,5,6,Seattle Seahawks / 2nd / 55th pick / 2007,was,2012
90,Doug Worthington,25,,6,0,288,5-Jun,Ohio St.,8/10/87,1,0,Pittsburgh Steelers / 7th / 242nd pick / 2010,was,2012
36,Darrel Young,25,fb,16,8,248,11-May,Villanova,4/8/87,2,2,,was,2012
39,David Amerson,22,CB,16,8,205,1-Jun,North Carolina St.,12/8/91,Rook,3,Washington Redskins / 2nd / 51st pick / 2013,was,2013
92,Chris Baker,26,de,15,3,298,2-Jun,Hampton,10/8/87,4,2,,was,2013
55,Nick Barnett,32,,14,0,240,2-Jun,Oregon St.,5/27/81,10,1,Green Bay Packers / 1st / 29th pick / 2003,was,2013
17,Josh Bellamy,24,,5,0,206,Jun-00,Louisville,5/18/89,1,0,,was,2013
30,E.J. Biggers,26,cb,16,5,180,Jun-00,West. Michigan,6/13/87,4,2,Tampa Bay Buccaneers / 7th / 217th pick / 2009,was,2013
72,Stephen Bowen,29,DE,10,10,300,5-Jun,Hofstra,3/28/84,7,4,,was,2013
66,Chris Chester,30,RG,16,16,300,3-Jun,Oklahoma,1/12/83,7,7,Baltimore Ravens / 2nd / 56th pick / 2006,was,2013
96,Barry Cofield,29,NT,16,16,305,3-Jun,Northwestern,3/19/84,7,6,New York Giants / 4th / 124th pick / 2006,was,2013
68,Tom Compton,24,,15,0,314,5-Jun,South Dakota,5/10/89,1,1,Washington Redskins / 6th / 193rd pick / 2012,was,2013
53,William Compton,24,,1,0,230,2-Jun,Nebraska,9/19/89,Rook,0,,was,2013
12,Kirk Cousins,25,qb,5,3,214,3-Jun,Michigan St.,8/19/88,1,-2,Washington Redskins / 4th / 102nd pick / 2012,was,2013
83,Fred Davis,27,te,10,3,250,3-Jun,USC,1/15/86,5,0,Washington Redskins / 2nd / 48th pick / 2008,was,2013
37,Reed Doughty,31,SS,15,8,208,1-Jun,Northern Colorado,11/4/82,7,3,Washington Redskins / 6th / 173rd pick / 2006,was,2013
59,London Fletcher,38,MLB,16,16,245,10-May,John Carroll,5/19/75,15,7,,was,2013
2,Kai Forbath,26,K,13,0,191,11-May,UCLA,9/2/87,2,2,,was,2013
88,Pierre Garcon,27,WR,16,16,210,Jun-00,Mount Union,8/8/86,5,9,Indianapolis Colts / 6th / 205th pick / 2008,was,2013
73,Adam Gettis,25,,13,0,293,2-Jun,Iowa,12/9/88,1,1,Washington Redskins / 5th / 141st pick / 2012,was,2013
64,Kedric Golston,30,DE,16,8,301,4-Jun,Georgia,5/30/83,7,3,Washington Redskins / 6th / 196th pick / 2006,was,2013
10,Robert Griffin,23,QB,13,13,220,2-Jun,Baylor,2/12/90,1,10,Washington Redskins / 1st / 2nd pick / 2012,was,2013
48,Jose Gumbs,25,ss,8,1,210,10-May,Monmouth,4/20/88,1,1,,was,2013
23,DeAngelo Hall,30,LCB,16,16,197,10-May,Virginia Tech,11/19/83,9,6,Atlanta Falcons / 1st / 8th pick / 2004,was,2013
85,Leonard Hankerson,25,wr,10,7,205,1-Jun,Miami (FL),5/7/88,2,2,Washington Redskins / 3rd / 79th pick / 2011,was,2013
29,Roy Helu,25,,16,0,216,Jun-00,Nebraska,12/7/88,2,3,Washington Redskins / 4th / 105th pick / 2011,was,2013
58,Josh Hull,26,,11,0,236,2-Jun,Penn St.,5/21/87,3,1,St. Louis Rams / 7th / 254th pick / 2010,was,2013
50,Rob Jackson,28,rolb,12,1,259,4-Jun,Kansas St.,11/3/85,5,1,Washington Redskins / 7th / 242nd pick / 2008,was,2013
51,Brandon Jenkins,23,,5,0,251,2-Jun,Florida St.,2/9/90,Rook,0,Washington Redskins / 5th / 162nd pick / 2013,was,2013
99,Jarvis Jenkins,25,de,12,5,309,4-Jun,Clemson,4/24/88,2,3,Washington Redskins / 2nd / 41st pick / 2011,was,2013
53,Bryan Kehl,29,,5,0,234,2-Jun,BYU,6/16/84,5,0,New York Giants / 4th / 123rd pick / 2008,was,2013
91,Ryan Kerrigan,25,LOLB,16,16,255,3-Jun,Purdue,8/16/88,2,7,Washington Redskins / 1st / 16th pick / 2011,was,2013
18,Lance Lewis,25,,3,0,209,3-Jun,East Carolina,11/1/88,Rook,0,,was,2013
78,Kory Lichtensteiger,28,LG,16,16,296,3-Jun,Bowling Green,3/22/85,5,7,Denver Broncos / 4th / 108th pick / 2008,was,2013
31,Brandon Meriweather,29,FS,13,13,195,11-May,Miami (FL),1/14/84,6,4,New England Patriots / 1st / 24th pick / 2007,was,2013
93,Phillip Merling,28,,3,0,272,5-Jun,Clemson,8/19/85,5,0,Miami Dolphins / 2nd / 32nd pick / 2008,was,2013
63,Will Montgomery,30,C,16,16,300,3-Jun,Virginia Tech,2/13/83,7,7,Carolina Panthers / 7th / 234th pick / 2006,was,2013
15,Josh Morgan,28,wr,14,7,218,Jun-00,Virginia Tech,6/20/85,5,1,San Francisco 49ers / 6th / 174th pick / 2008,was,2013
46,Alfred Morris*,25,RB,16,16,219,9-May,Florida Atlantic,12/12/88,1,7,Washington Redskins / 6th / 173rd pick / 2012,was,2013
89,Santana Moss,34,wr,16,1,185,10-May,Miami (FL),6/1/79,12,3,New York Jets / 1st / 16th pick / 2001,was,2013
45,Jerome Murphy,26,,11,0,191,1-Jun,South Florida,1/13/87,3,1,St. Louis Rams / 3rd / 65th pick / 2010,was,2013
95,Chris Neild,26,,8,0,313,2-Jun,West Virginia,12/1/87,2,1,Washington Redskins / 7th / 253rd pick / 2011,was,2013
40,Kyle Nelson,27,,11,0,240,2-Jun,New Mexico St.,10/3/86,1,1,,was,2013
98,Brian Orakpo*,27,ROLB,15,15,255,3-Jun,Texas,7/31/86,4,9,Washington Redskins / 1st / 13th pick / 2009,was,2013
84,Niles Paul,24,fb,15,4,225,1-Jun,Nebraska,8/9/89,2,0,Washington Redskins / 5th / 155th pick / 2011,was,2013
82,Logan Paulsen,26,TE,16,14,264,5-Jun,UCLA,2/26/87,3,2,,was,2013
74,Tyler Polumbus,28,RT,16,16,302,7-Jun,Colorado,4/10/85,5,7,,was,2013
1,John Potter,23,,3,0,209,2-Jun,West. Michigan,1/24/90,1,0,Buffalo Bills / 7th / 251st pick / 2012,was,2013
32,Jordan Pugh,25,,4,0,191,11-May,Texas A&M,1/29/88,3,0,Carolina Panthers / 6th / 202nd pick / 2010,was,2013
24,Bacarri Rambo,23,fs,11,3,211,1-Jun,Georgia,6/27/90,Rook,1,Washington Redskins / 6th / 191st pick / 2013,was,2013
86,Jordan Reed,23,te,9,4,236,3-Jun,Florida,7/3/90,Rook,3,Washington Redskins / 3rd / 85th pick / 2013,was,2013
